userId,beerId,rating,beerName,beerStyle
142,1946,5.0,Franziskaner Hefe-Weisse,Hefeweizen
252,808,4.0,Weihenstephaner Hefeweissbier Dunkel,Dunkelweizen
590,1963,4.0,Spotted Cow,Cream Ale
15711,44715,4.5,Haandbakk,Flanders Oud Bruin
68,24071,4.5,Gonzo Imperial Porter,Baltic Porter
814,2785,3.0,Trout River Chocolate Oatmeal Stout,Oatmeal Stout
118,401,4.0,Dark Island,Scottish Ale
48,7975,4.0,Bière Du Boucanier Golden,Belgian Strong Pale Ale
401,2235,4.5,Baltika #4 Original (Dark),Euro Dark Lager
192,55081,4.0,Ranger,American IPA
147,92,4.5,Arrogant Bastard Ale,American Strong Ale
3461,39566,3.5,St Martin Brune,Dubbel
423,39639,4.0,Double Wide I.P.A.,American Double / Imperial IPA
142,1946,4.5,Franziskaner Hefe-Weisse,Hefeweizen
13307,43080,2.5,It's Alive!,Belgian Strong Pale Ale
418,3434,3.5,Left Hand Milk Stout,Milk / Sweet Stout
141,182,4.0,Smuttynose Portsmouth Lager,Vienna Lager
14879,33644,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,Russian Imperial Stout
259,1855,3.5,St. Bernardus Prior 8,Dubbel
173,25265,3.0,Blue Dot Double India Pale Ale,American Double / Imperial IPA
252,779,3.5,Weihenstephaner Korbinian,Doppelbock
863,45653,4.5,Consecration,American Wild Ale
470,2137,3.5,Leffe Blonde,Belgian Pale Ale
112,411,3.0,Pranqster,Belgian Strong Pale Ale
1479,3904,3.5,James Boag's Premium Lager,Euro Pale Lager
287,8682,4.0,Bell's Winter White Ale,Witbier
610,2751,4.5,Racer 5 India Pale Ale,American IPA
3818,47151,4.5,Oak Aged Unearthly (Imperial India Pale Ale),American Double / Imperial IPA
147,6301,3.5,Stone Levitation Ale,American Amber / Red Ale
12142,1555,3.0,Ebulum Elderberry Black Ale,Scottish Gruit / Ancient Herbed Ale
11207,34850,4.5,CoCoNut Porter,American Porter
29,43118,4.5,Budweiser American Ale,American Amber / Red Ale
339,48387,3.5,Exit 4,Tripel
694,4108,4.0,Tröegs Sunshine Pils,German Pilsener
132,41043,3.5,Double Dead Guy Ale,American Strong Ale
423,3277,4.0,Dry Stout,Irish Dry Stout
220,49789,4.0,A Little Sumpin' Sumpin' Ale,American Pale Wheat Ale
263,727,3.0,Aecht Schlenkerla Rauchbier Märzen,Rauchbier
430,1297,3.5,Kentucky Ale,English Pale Ale
207,645,4.0,Trappistes Rochefort 10,Quadrupel (Quad)
3,7,2.5,Purple Haze,Fruit / Vegetable Beer
35,1903,2.5,Samuel Adams Cranberry Lambic,Fruit / Vegetable Beer
1471,7697,4.0,Dark Horse Fore Smoked Stout,Smoked Beer
1549,17141,4.0,312 Urban Wheat,American Pale Wheat Ale
147,43491,4.0,Stone 12th Anniversary Bitter Chocolate Oatmeal Stout,American Double / Imperial Stout
2372,47152,4.5,Terrapin Monk's Revenge,Belgian IPA
15237,47100,4.0,Cuvee Delphine,Russian Imperial Stout
30,2729,4.0,India Pale Ale (IPA),American IPA
10097,314,4.5,Harpoon Munich Type Dark Beer,Munich Dunkel Lager
215,672,5.0,Chimay Première (Red),Dubbel
262,726,4.5,He'Brew Genesis Ale,American Amber / Red Ale
741,8639,3.5,Cherry Lager,Fruit / Vegetable Beer
2372,21950,4.0,Terrapin Coffee Oatmeal Imperial Stout,American Double / Imperial Stout
285,7009,3.5,Castle Eggenberg Urbock Dunkel Eisbock,Eisbock
63,195,3.5,Mirror Pond Pale Ale,American Pale Ale (APA)
610,3158,3.0,Hop Rod Rye,Rye Beer
287,17112,4.5,Bell's Hopslam Ale,American Double / Imperial IPA
392,5970,4.0,Autumn Fest,American Amber / Red Ale
45,25851,4.0,Brooklyn Blast Pale Ale,American Double / Imperial IPA
18134,13906,4.0,Winterhook Winter Ale,Winter Warmer
610,3158,3.5,Hop Rod Rye,Rye Beer
35,15216,3.0,Samuel Adams Hefeweizen,American Pale Wheat Ale
132,1118,4.5,Chocolate Stout,American Stout
1471,5490,4.0,Dark Horse One Oatmeal Stout Ale,Oatmeal Stout
158,19216,3.5,Oak Aged Yeti Imperial Stout,Russian Imperial Stout
283,773,3.5,Goudenband,Flanders Oud Bruin
140,30420,4.0,Sierra Nevada Torpedo Extra IPA,American IPA
28,665,3.5,Anchor Liberty Ale,American Pale Ale (APA)
10707,41002,4.5,Josephs Brau Winterfest,Doppelbock
345,8998,4.0,V-Twelve,Quadrupel (Quad)
24,652,4.0,Traquair Jacobite,Scotch Ale / Wee Heavy
113,46749,4.0,Samuel Smith's Yorkshire Stingo,English Strong Ale
12516,45992,4.0,12 Dogs Of Christmas Ale,Winter Warmer
763,22173,4.5,Reality Czeck,Czech Pilsener
13307,41734,3.5,Monk's Elixir (Monk's Brew),Quadrupel (Quad)
7753,64226,4.5,The Event Horizon,American Double / Imperial Stout
423,36333,4.0,Saison - Brett,Saison / Farmhouse Ale
147,4083,4.5,Stone Ruination IPA,American Double / Imperial IPA
272,750,4.0,Carib Lager,American Adjunct Lager
35,101,4.0,Samuel Adams Winter Lager,Bock
898,19667,3.0,Heavy Seas - Peg Leg (Imperial Stout),Russian Imperial Stout
142,99,4.5,Spaten Optimator,Doppelbock
37,129,4.5,Orval Trappist Ale,Belgian Pale Ale
30,22352,4.0,Maharaja,American Double / Imperial IPA
26,22981,4.0,Gorch Fock,Munich Helles Lager
35,8297,3.5,Samuel Adams White Ale,Witbier
2681,48139,3.5,Mama's Little Yella Pils,Czech Pilsener
42,57817,4.0,Tripel Perfection,Tripel
10099,6108,4.5,60 Minute IPA,American IPA
81,246,2.5,Heineken Lager Beer,Euro Pale Lager
14879,52211,4.0,Frog's Hollow Double Pumpkin Ale,Pumpkin Ale
26,25435,4.0,Moloko,Milk / Sweet Stout
112,412,4.5,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
287,1094,3.5,Bell's Oberon Ale,American Pale Wheat Ale
664,73,3.0,Young's Double Chocolate Stout,Milk / Sweet Stout
3818,21100,4.0,Oat (Imperial Oatmeal Stout),American Double / Imperial Stout
345,24759,3.5,V-Saison,Saison / Farmhouse Ale
3,39390,3.0,Jockamo IPA,American IPA
2210,5653,3.0,Double Barrel Ale,English Pale Ale
3268,13350,4.0,Pumpkin Ale,Pumpkin Ale
119,47140,4.5,Otter Creek Russian Imperial Stout,Russian Imperial Stout
118,401,4.5,Dark Island,Scottish Ale
23980,921,3.0,Yuengling Porter (Dark Brewed),American Porter
3818,47228,4.0,Iniquity (Imperial Black Ale),American Black Ale
357,28565,4.5,Sea Hag IPA,American IPA
923,48243,4.5,Modus Hoperandi,American IPA
180,1385,4.0,Delirium Tremens,Belgian Strong Pale Ale
1628,8543,3.0,Southampton Imperial Baltic Porter,Baltic Porter
132,361,4.0,Brutal Bitter Ale,American IPA
403,1237,3.0,Haywire Hefeweizen,American Pale Wheat Ale
306,837,2.5,Coors Light,Light Lager
484,3307,3.0,Oatmeal Stout,Oatmeal Stout
100,1814,4.0,McNeill's Pullman's Porter,American Porter
35,38365,4.5,Samuel Adams Irish Red,Irish Red Ale
28,23942,1.5,Anchor Bock Beer,Bock
35,30858,3.5,Brewer Patriot Collection - 1790 Root Beer Brew,Herbed / Spiced Beer
118,402,3.0,SkullSplitter,Scotch Ale / Wee Heavy
147,8951,4.0,Oaked Arrogant Bastard Ale,American Strong Ale
583,25044,5.0,Schlafly Kölsch,Kölsch
141,21804,4.0,Smuttynose Wheat Wine (Big Beer Series),Wheatwine
5316,213,3.5,Full Sail Amber,American Amber / Red Ale
2210,41815,4.0,Parabola,Russian Imperial Stout
132,361,4.5,Brutal Bitter Ale,American IPA
287,49092,3.0,Bell's Oarsman,Berliner Weissbier
2097,37798,3.0,Kuhnhenn Tenacious Cassis,Fruit / Vegetable Beer
132,1597,4.5,St. Rogue Red,American Amber / Red Ale
1837,5245,3.5,Seventy-Six ('76),American Double / Imperial IPA
91,2970,2.0,Taj Mahal Premium Lager,American Adjunct Lager
596,23030,4.5,Portsmouth Kate The Great,Russian Imperial Stout
754,39879,3.0,Misery Bay IPA,American IPA
779,4687,4.0,Adnams Broadside,Extra Special / Strong Bitter (ESB)
35,67332,3.5,Longshot Honey B's Lavender Ale,Herbed / Spiced Beer
35,2684,4.0,Samuel Adams Honey Porter,English Porter
132,1118,3.5,Chocolate Stout,American Stout
610,1657,4.0,XP Pale Ale,American Pale Ale (APA)
10707,5688,4.0,Trader Joe's Stockyard Oatmeal Stout,Oatmeal Stout
863,22790,4.5,Blind Pig IPA,American IPA
403,25649,1.5,Audacious Apricot Ale,Fruit / Vegetable Beer
35,38365,4.0,Samuel Adams Irish Red,Irish Red Ale
412,11582,4.0,Kulmbacher Reichelbrau Eisbock,Eisbock
132,1118,4.5,Chocolate Stout,American Stout
27039,16814,5.0,Heady Topper,American Double / Imperial IPA
35,1881,3.0,Samuel Adams Old Fezziwig Ale,Winter Warmer
293,811,4.0,Bass Pale Ale,English Pale Ale
220,56613,3.5,Wilco Tango Foxtrot,American Strong Ale
68,204,3.5,Old Scratch Amber Lager,California Common / Steam Beer
710,29015,3.0,Leinenkugel's Sunset Wheat,Witbier
220,35738,4.0,Hop Stoopid,American Double / Imperial IPA
132,363,4.5,American Amber Ale,American Amber / Red Ale
287,1287,4.0,Bell's Porter,American Porter
784,32757,2.5,Hop Whore,American Double / Imperial IPA
147,44138,4.0,Stone 08.08.08 Vertical Epic Ale,Belgian IPA
207,645,4.0,Trappistes Rochefort 10,Quadrupel (Quad)
147,1056,4.5,Double Bastard Ale,American Strong Ale
694,15881,4.0,Tröegs Nugget Nectar,American Amber / Red Ale
389,1115,4.5,Lion Stout,Foreign / Export Stout
8,8917,5.0,Drop Top Amber,American Amber / Red Ale
132,361,4.0,Brutal Bitter Ale,American IPA
3818,10433,3.5,Porter,American Porter
281,767,3.5,Tsingtao,American Adjunct Lager
18149,51116,5.0,Duck Duck Gooze,American Wild Ale
2743,22505,4.5,Green Flash West Coast I.P.A.,American IPA
651,6076,4.0,Flower Power India Pale Ale,American IPA
113,571,4.5,Samuel Smith's Oatmeal Stout,Oatmeal Stout
710,3333,3.0,Leinenkugel's Original,American Adjunct Lager
119,44209,3.5,Wolaver's (Organic) Pumpkin Ale,Pumpkin Ale
192,34717,4.0,Springboard,Belgian Pale Ale
147,90,4.5,Stone Smoked Porter,American Porter
1549,47692,4.0,Night Stalker,American Double / Imperial Stout
313,1545,4.0,Trappist Westvleteren 12,Quadrupel (Quad)
784,4902,3.5,Bitter Woman India Pale Ale,American IPA
192,1911,4.0,Sunshine Wheat Beer,American Pale Wheat Ale
1084,3245,4.0,Mythos Hellenic Lager Beer,Euro Pale Lager
811,6373,4.0,Highland Black Mocha Stout,American Stout
610,2751,4.0,Racer 5 India Pale Ale,American IPA
42,56875,4.5,Ommegang BPA (Belgian-style Pale Ale),Belgian Pale Ale
1471,5385,4.0,Dark Horse Crooked Tree IPA,American IPA
10097,48413,3.5,Harpoon Leviathan - Big Bohemian Pilsner,American Double / Imperial Pilsner
29,1320,3.0,Bud Light,Light Lager
74,46253,4.0,21 IPA,American IPA
11036,51153,4.0,Barrel Aged Sexual Chocolate,Russian Imperial Stout
345,1008,3.0,Moonglow Weizenbock,Weizenbock
158,20931,3.5,Old Ruffian Barley Wine,American Barleywine
603,1594,4.0,Pious Monk Dunkel,Munich Dunkel Lager
220,57912,4.5,A Little Sumpin' Wild,Belgian IPA
39,131,4.0,Ayinger Celebrator Doppelbock,Doppelbock
35,8297,2.5,Samuel Adams White Ale,Witbier
42,56875,3.5,Ommegang BPA (Belgian-style Pale Ale),Belgian Pale Ale
63,49472,4.0,Mirror Mirror,English Barleywine
267,35626,5.0,Odell IPA,American IPA
28,665,4.5,Anchor Liberty Ale,American Pale Ale (APA)
28,1445,3.0,Anchor Old Foghorn,English Barleywine
762,2906,3.5,Butte Creek Organic India Pale Ale,American IPA
345,1009,3.0,Old Horizontal,American Barleywine
664,5488,2.5,Wells Banana Bread Beer,Fruit / Vegetable Beer
1416,67046,3.0,Dubhe Imperial Black IPA,American Black Ale
590,1963,3.5,Spotted Cow,Cream Ale
22,33,4.0,Maudite,Belgian Strong Dark Ale
10607,22189,4.5,Bengali Tiger,American IPA
105,1299,4.0,Icehouse,American Adjunct Lager
29,65,2.5,Budweiser,American Adjunct Lager
209,650,1.5,Guinness Extra Stout (Original),Irish Dry Stout
28,23942,4.5,Anchor Bock Beer,Bock
178,25063,4.0,J.W. Lees Harvest Ale (Port Cask),English Barleywine
35,47785,3.5,Samuel Adams Double Bock (Imperial Series),Doppelbock
42,141,5.0,Hennepin (Farmhouse Saison),Saison / Farmhouse Ale
285,776,4.0,Samichlaus Bier,Doppelbock
304,6715,2.5,Budweiser Budvar,Czech Pilsener
419,4080,2.5,Honey Raspberry Ale,Fruit / Vegetable Beer
63,43397,4.5,20th Anniversary Wit,Witbier
345,1012,4.5,St. Victorious,Doppelbock
266,734,4.5,Steelhead Scotch Porter,English Porter
700,2015,5.0,Perseus Porter,American Porter
1471,5385,4.0,Dark Horse Crooked Tree IPA,American IPA
199,48505,4.5,Victory At Sea Coffee Vanilla Imperial Porter,American Porter
418,54076,4.0,Fade To Black Volume 1 - Foreign Export Stout,Foreign / Export Stout
5,11,4.5,Bert Grant's Scottish Ale,Scottish Ale
24903,72465,4.0,Bitter Monk,Belgian IPA
140,48434,3.5,Sierra Nevada Kellerweis Hefeweizen,Hefeweizen
429,1768,3.5,Alaskan Winter Ale,Old Ale
287,1093,4.0,Two Hearted Ale,American IPA
637,2430,4.5,Foret,Saison / Farmhouse Ale
16393,56172,3.5,Shipwrecked,American Double / Imperial IPA
345,1002,4.0,Victory Lager,Munich Helles Lager
68,2678,4.5,Horn Dog Barley Wine Style Ale,English Barleywine
187,600,4.5,Lindemans Kriek,Lambic - Fruit
99,3529,3.5,Saranac Mountain Ale,Fruit / Vegetable Beer
1103,3408,4.0,Nimbus Oatmeal Stout,Oatmeal Stout
179,632,2.5,Snake River Zonker Stout,Foreign / Export Stout
75,232,2.0,Corona Extra,American Adjunct Lager
1534,5423,4.0,Gouden Carolus Tripel,Tripel
807,2572,3.5,Batemans XXXB,Extra Special / Strong Bitter (ESB)
17981,45973,4.0,Marshal Zhukov's Imperial Stout,Russian Imperial Stout
1199,24905,3.5,Founders Curmudgeon (Old Ale),Old Ale
28,45537,4.0,Our Special Ale 2008 (Anchor Christmas Ale),Winter Warmer
73,13896,5.0,Great Lakes Oktoberfest,Märzen / Oktoberfest
124,388,2.0,Paulaner Original Münchner,Munich Helles Lager
132,21578,4.0,Über Pils,German Pilsener
389,1115,3.5,Lion Stout,Foreign / Export Stout
68,204,3.0,Old Scratch Amber Lager,California Common / Steam Beer
180,1421,4.0,Delirium Nocturnum,Belgian Strong Dark Ale
68,205,3.5,Snake Dog IPA,American IPA
392,18199,5.0,Insanity,English Barleywine
221,689,3.0,Red Stripe Jamaican Lager,American Adjunct Lager
590,9900,3.5,Fat Squirrel Ale,English Brown Ale
467,1785,3.5,Summit Oktoberfest Marzen,Märzen / Oktoberfest
664,724,4.0,Young's Special London Ale,Extra Special / Strong Bitter (ESB)
73,1792,3.5,Great Lakes Nosferatu,American Strong Ale
418,1516,5.0,Deep Cover Brown Ale,English Brown Ale
71,219,4.0,Fuller's ESB,Extra Special / Strong Bitter (ESB)
718,2480,4.5,Bavik Pils / Lager,German Pilsener
193,4168,4.5,Brother David's Belgian-style Double Ale,Dubbel
2743,62253,4.5,Silva Stout,American Double / Imperial Stout
112,410,4.0,Ruedrich's Red Seal Ale,American Amber / Red Ale
76,12962,4.0,Hacker-Pschorr Sternweisse,Hefeweizen
396,6646,4.0,AleSmith Old Numbskull,American Barleywine
863,13741,4.0,Redemption,Belgian Pale Ale
68,35754,4.0,Double Dog Double Pale Ale,American Double / Imperial IPA
147,1056,1.5,Double Bastard Ale,American Strong Ale
9790,20216,4.5,Duck-Rabbit Milk Stout,Milk / Sweet Stout
5318,34094,3.0,Older Viscosity,American Double / Imperial Stout
388,1632,4.0,Cantillon Kriek 100% Lambic,Lambic - Fruit
1533,16858,3.0,Thomas Hardy's Ale (2003-2008),Old Ale
193,615,4.5,Barney Flats Oatmeal Stout,Oatmeal Stout
10099,2392,4.0,World Wide Stout,American Double / Imperial Stout
262,43442,3.5,Coney Island Freaktoberfest,American Amber / Red Lager
257,718,3.0,Steel Reserve 211 (High Gravity),American Malt Liquor
266,29078,3.0,Steelhead Double India Pale Ale,American Double / Imperial IPA
13014,28203,4.0,Furious,American IPA
113,782,4.5,Samuel Smith's Imperial Stout,Russian Imperial Stout
35,34834,4.5,LongShot Dortmunder Style Export,Dortmunder / Export Lager
1199,35036,4.0,Founders Backwoods Bastard,Scotch Ale / Wee Heavy
48,1645,4.0,Bruegel Amber Ale,Belgian Pale Ale
396,27371,4.0,AleSmith Grand Cru Ale,Belgian Strong Dark Ale
35,104,5.0,Samuel Adams Boston Lager,Vienna Lager
35,47364,3.5,Samuel Adams Blackberry Witbier,Witbier
590,53433,4.5,Unplugged Cranbic Ale,American Wild Ale
22,30,4.0,Trois Pistoles,Belgian Strong Dark Ale
1471,17207,3.0,Dark Horse Sapient Trip Ale,Tripel
107,18487,4.0,Iowa Pale Ale,American Pale Ale (APA)
147,1056,4.0,Double Bastard Ale,American Strong Ale
7944,45730,4.5,Pickled Santa,Winter Warmer
132,43969,3.5,Yellow Snow IPA,American IPA
45,47678,4.5,Brooklyn Local 2,Belgian Strong Dark Ale
30,7850,4.0,The Czar,Russian Imperial Stout
220,35738,4.5,Hop Stoopid,American Double / Imperial IPA
418,60688,4.0,Barrel-Aged Wake Up Dead,American Double / Imperial Stout
73,225,3.5,Great Lakes Burning River Pale Ale,American Pale Ale (APA)
741,2870,4.0,Fuel Cafe (Coffee Flavored Stout),American Stout
898,19667,5.0,Heavy Seas - Peg Leg (Imperial Stout),Russian Imperial Stout
263,1324,4.5,Aecht Schlenkerla Rauchbier Urbock,Rauchbier
811,2526,4.0,Highland Gaelic Ale,American Amber / Red Ale
99,25608,4.5,Saranac Pumpkin Ale,Pumpkin Ale
368,991,4.0,Autumnal Fire,Doppelbock
132,12690,4.0,Morimoto Imperial Pilsner,American Double / Imperial Pilsner
296,33609,3.5,St. Peter's India Pale Ale,English India Pale Ale (IPA)
287,2732,2.5,Bell's Consecrator Doppelbock,Doppelbock
302,29721,3.0,Dundee Wheat Beer,American Pale Wheat Ale
10099,6533,4.0,Olde School Barleywine,American Barleywine
2216,17647,4.0,Drie Fonteinen Schaerbeekse Kriek,Lambic - Fruit
739,2656,3.5,De Ranke XX Bitter,Belgian IPA
35,34832,3.5,LongShot Boysenberry Wheat,American Pale Wheat Ale
30,42353,4.0,Avery Anniversary Ale - Fifteen,American Wild Ale
287,1094,4.0,Bell's Oberon Ale,American Pale Wheat Ale
9629,54838,2.5,The Liberator,American Double / Imperial IPA
143,1352,2.0,Shiner Bock,Bock
435,21009,3.5,Rock River Lager,German Pilsener
393,4198,2.5,Stickenjab Alt Bier,Altbier
16866,44932,4.0,Autumn Maple,Fruit / Vegetable Beer
132,1578,2.5,XS McRogue Scotch Ale,Scotch Ale / Wee Heavy
1471,5490,4.5,Dark Horse One Oatmeal Stout Ale,Oatmeal Stout
35,846,4.0,Samuel Adams Scotch Ale,Scotch Ale / Wee Heavy
1549,16807,4.0,Pere Jacques,Dubbel
72,1934,4.0,Schneider Aventinus Weizen-Eisbock,Eisbock
287,1117,4.0,Bell's Kalamazoo Stout,American Stout
173,45936,3.5,Cherry Adam From The Wood,Old Ale
66,1873,4.0,Einbecker Ur-Bock Dunkel,Bock
2743,34085,4.0,Green Flash Imperial India Pale Ale,American Double / Imperial IPA
140,48434,3.5,Sierra Nevada Kellerweis Hefeweizen,Hefeweizen
5318,45328,4.5,Panzer Imperial Pilsner,American Double / Imperial Pilsner
30,24357,3.0,Samael's Ale,English Barleywine
7944,23454,5.0,IPA,English India Pale Ale (IPA)
2372,36195,4.0,Terrapin Hop Karma IPA,American Brown Ale
863,22790,4.5,Blind Pig IPA,American IPA
158,50176,4.0,Chocolate Oak Aged Yeti,American Double / Imperial Stout
147,70910,3.0,Baird / Ishii / Stone Japanese Green Tea IPA,American Double / Imperial IPA
45,74,3.0,Post Road Pumpkin Ale,Pumpkin Ale
45,680,2.5,Brooklyn Black Chocolate Stout,Russian Imperial Stout
646,22181,3.0,O'Hara's Irish Red,Irish Red Ale
721,2270,3.0,Carlsberg Beer,Euro Pale Lager
33,7763,4.0,Cabin Fever Ale,Winter Warmer
220,3711,4.5,Censored,American Amber / Red Ale
428,2412,3.5,Mahr's Ungespundet-hefetrüb,Keller Bier / Zwickel Bier
1549,17141,4.0,312 Urban Wheat,American Pale Wheat Ale
147,8951,4.0,Oaked Arrogant Bastard Ale,American Strong Ale
15711,50235,4.0,Odin's Tipple,Russian Imperial Stout
379,1053,4.0,Moosehead Lager,American Pale Lager
27039,16814,4.5,Heady Topper,American Double / Imperial IPA
14879,37518,4.0,Mean Manalishi Double I.P.A.,American Double / Imperial IPA
5318,33243,3.5,Wipeout I.P.A.,American IPA
169,449,4.0,Stella Artois,Euro Pale Lager
710,2940,5.0,Leinenkugel's Creamy Dark,Euro Dark Lager
147,4083,5.0,Stone Ruination IPA,American Double / Imperial IPA
811,6373,4.0,Highland Black Mocha Stout,American Stout
302,1376,3.0,Genesee Cream Ale,Cream Ale
418,1251,4.0,Black Jack Porter,English Porter
200,641,3.0,Eye of the Hawk,American Strong Ale
2210,50697,4.0,Double Jack,American Double / Imperial IPA
2449,7226,3.0,Morocco Ale,English Strong Ale
26,52531,4.5,Arctic Panzer Wolf,American Double / Imperial IPA
1177,20578,4.5,Czar Jack Imperial Stout,Russian Imperial Stout
10099,1180,3.0,Raison D'etre,Belgian Strong Dark Ale
15237,34310,4.5,Struise Tsjeeses,Belgian Strong Pale Ale
467,2782,3.5,Summit India Pale Ale,English India Pale Ale (IPA)
252,731,4.5,Weihenstephaner Hefeweissbier,Hefeweizen
337,54470,4.5,Saint Arnold Divine Reserve #9,American Double / Imperial Stout
192,1917,4.0,La Folie,Flanders Red Ale
215,2512,3.5,Chimay Grande Réserve (Blue),Belgian Strong Dark Ale
898,25755,4.0,Heavy Seas - Loose Cannon (Hop3 Ale),American IPA
1888,6751,4.0,Ubu Ale,American Strong Ale
158,12013,4.0,Yeti Imperial Stout,Russian Imperial Stout
200,641,4.0,Eye of the Hawk,American Strong Ale
579,33183,3.5,Pipeline Porter,American Porter
10046,38515,3.5,Left Coast Hop Juice,American Double / Imperial IPA
22,33,4.5,Maudite,Belgian Strong Dark Ale
743,3960,4.5,Milk Stout,Milk / Sweet Stout
215,2512,5.0,Chimay Grande Réserve (Blue),Belgian Strong Dark Ale
132,355,4.5,Dead Guy Ale,Maibock / Helles Bock
739,3442,4.0,De Ranke Guldenberg,Tripel
132,1173,4.0,Santa's Private Reserve Ale,American Amber / Red Ale
99,26619,3.5,Saranac Oatmeal Stout,Oatmeal Stout
9629,56275,3.0,Short's Key Lime Pie,Fruit / Vegetable Beer
22,31,3.5,Blanche De Chambly,Witbier
13014,28203,4.5,Furious,American IPA
35,104,4.5,Samuel Adams Boston Lager,Vienna Lager
1534,6947,4.0,Cuvée Van De Keizer Blauw (Blue),Belgian Strong Dark Ale
208,646,4.0,Westmalle Trappist Tripel,Tripel
304,6715,3.5,Budweiser Budvar,Czech Pilsener
2681,34483,4.5,Ten FIDY,Russian Imperial Stout
898,25755,4.0,Heavy Seas - Loose Cannon (Hop3 Ale),American IPA
3818,40058,1.5,Choklat,American Double / Imperial Stout
42,71369,4.0,Ommegang Aphrodite,Fruit / Vegetable Beer
